"","e","t","action","action_name","is_done","reward","taxi_x_t","taxi_y_t","pass_x_t","pass_y_t","pass_in_taxi","dest_x_t","dest_y_t","taxi_x_t1","taxi_y_t1","pass_x_t1","pass_y_t1","pass_in_taxi_t1","dest_x_t1","dest_y_t1"
"4923",24,147,2,"EAST","False",-1,3,1,0,4,0,4,0,3,2,0,4,0,4,0
"4924",24,148,5,"DROPOFF","False",-10,3,2,0,4,0,4,0,3,2,0,4,0,4,0
"4925",24,149,3,"WEST","False",-1,3,2,0,4,0,4,0,3,3,0,4,0,4,0
"4926",24,150,0,"SOUTH","False",-1,3,3,0,4,0,4,0,4,3,0,4,0,4,0
"4927",24,151,0,"SOUTH","False",-1,4,3,0,4,0,4,0,4,3,0,4,0,4,0
"4928",24,152,2,"EAST","False",-1,4,3,0,4,0,4,0,4,4,0,4,0,4,0
"4929",24,153,4,"PICKUP","False",-10,4,4,0,4,0,4,0,4,4,0,4,0,4,0
"4930",24,154,4,"PICKUP","False",-10,4,4,0,4,0,4,0,4,4,0,4,0,4,0
"4931",24,155,3,"WEST","False",-1,4,4,0,4,0,4,0,4,3,0,4,0,4,0
"4932",24,156,3,"WEST","False",-1,4,3,0,4,0,4,0,4,3,0,4,0,4,0
"4933",24,157,3,"WEST","False",-1,4,3,0,4,0,4,0,4,3,0,4,0,4,0
"4934",24,158,2,"EAST","False",-1,4,3,0,4,0,4,0,4,3,0,4,0,4,0
"4935",24,159,5,"DROPOFF","False",-10,4,3,0,4,0,4,0,4,3,0,4,0,4,0
"4936",24,160,3,"WEST","False",-1,4,3,0,4,0,4,0,4,3,0,4,0,4,0
"4937",24,161,4,"PICKUP","False",-10,4,3,0,4,0,4,0,4,3,0,4,0,4,0
"4938",24,162,4,"PICKUP","False",-10,4,3,0,4,0,4,0,4,3,0,4,0,4,0
"4939",24,163,3,"WEST","False",-1,4,3,0,4,0,4,0,4,3,0,4,0,4,0
"4940",24,164,5,"DROPOFF","False",-10,4,3,0,4,0,4,0,4,3,0,4,0,4,0
"4941",24,165,3,"WEST","False",-1,4,3,0,4,0,4,0,4,3,0,4,0,4,0
"4942",24,166,3,"WEST","False",-1,4,3,0,4,0,4,0,4,3,0,4,0,4,0
"4943",24,167,3,"WEST","False",-1,4,3,0,4,0,4,0,4,3,0,4,0,4,0
"4944",24,168,4,"PICKUP","False",-10,4,3,0,4,0,4,0,4,3,0,4,0,4,0
"4945",24,169,4,"PICKUP","False",-10,4,3,0,4,0,4,0,4,3,0,4,0,4,0
"4946",24,170,0,"SOUTH","False",-1,4,3,0,4,0,4,0,4,3,0,4,0,4,0
"4947",24,171,0,"SOUTH","False",-1,4,3,0,4,0,4,0,3,3,0,4,0,4,0
"4948",24,172,4,"PICKUP","False",-10,3,3,0,4,0,4,0,3,3,0,4,0,4,0
"4949",24,173,1,"NORTH","False",-1,3,3,0,4,0,4,0,3,3,0,4,0,4,0
"4950",24,174,1,"NORTH","False",-1,3,3,0,4,0,4,0,2,3,0,4,0,4,0
"4951",24,175,4,"PICKUP","False",-10,2,3,0,4,0,4,0,2,3,0,4,0,4,0
"4952",24,176,0,"SOUTH","False",-1,2,3,0,4,0,4,0,3,3,0,4,0,4,0
"4953",24,177,0,"SOUTH","False",-1,3,3,0,4,0,4,0,4,3,0,4,0,4,0
"4954",24,178,3,"WEST","False",-1,4,3,0,4,0,4,0,4,3,0,4,0,4,0
"4955",24,179,5,"DROPOFF","False",-10,4,3,0,4,0,4,0,4,3,0,4,0,4,0
"4956",24,180,1,"NORTH","False",-1,4,3,0,4,0,4,0,4,3,0,4,0,4,0
"4957",24,181,4,"PICKUP","False",-10,4,3,0,4,0,4,0,4,3,0,4,0,4,0
"4958",24,182,5,"DROPOFF","False",-10,4,3,0,4,0,4,0,4,3,0,4,0,4,0
"4959",24,183,2,"EAST","False",-1,4,3,0,4,0,4,0,4,4,0,4,0,4,0
"4960",24,184,1,"NORTH","False",-1,4,4,0,4,0,4,0,3,4,0,4,0,4,0
"4961",24,185,0,"SOUTH","False",-1,3,4,0,4,0,4,0,4,4,0,4,0,4,0
"4962",24,186,3,"WEST","False",-1,4,4,0,4,0,4,0,4,3,0,4,0,4,0
"4963",24,187,3,"WEST","False",-1,4,3,0,4,0,4,0,4,3,0,4,0,4,0
"4964",24,188,4,"PICKUP","False",-10,4,3,0,4,0,4,0,4,3,0,4,0,4,0
"4965",24,189,1,"NORTH","False",-1,4,3,0,4,0,4,0,3,3,0,4,0,4,0
"4966",24,190,3,"WEST","False",-1,3,3,0,4,0,4,0,3,3,0,4,0,4,0
"4967",24,191,4,"PICKUP","False",-10,3,3,0,4,0,4,0,3,3,0,4,0,4,0
"4968",24,192,5,"DROPOFF","False",-10,3,3,0,4,0,4,0,3,3,0,4,0,4,0
"4969",24,193,2,"EAST","False",-1,3,3,0,4,0,4,0,3,2,0,4,0,4,0
"4970",24,194,1,"NORTH","False",-1,3,2,0,4,0,4,0,3,2,0,4,0,4,0
"4971",24,195,4,"PICKUP","False",-10,3,2,0,4,0,4,0,3,2,0,4,0,4,0
"4972",24,196,4,"PICKUP","False",-10,3,2,0,4,0,4,0,3,2,0,4,0,4,0
"4973",24,197,5,"DROPOFF","False",-10,3,2,0,4,0,4,0,3,2,0,4,0,4,0
"4974",24,198,0,"SOUTH","False",-1,3,2,0,4,0,4,0,4,2,0,4,0,4,0
"4975",24,199,2,"EAST","False",-1,4,2,0,4,0,4,0,4,2,0,4,0,4,0
"4976",25,1,0,"SOUTH","False",-1,0,1,0,4,0,4,0,1,1,0,4,0,4,0
"4977",25,2,3,"WEST","False",-1,1,1,0,4,0,4,0,1,0,0,4,0,4,0
"4978",25,3,5,"DROPOFF","False",-10,1,0,0,4,0,4,0,1,0,0,4,0,4,0
"4979",25,4,3,"WEST","False",-1,1,0,0,4,0,4,0,1,0,0,4,0,4,0
"4980",25,5,2,"EAST","False",-1,1,0,0,4,0,4,0,1,0,0,4,0,4,0
"4981",25,6,4,"PICKUP","False",-10,1,0,0,4,0,4,0,1,0,0,4,0,4,0
"4982",25,7,5,"DROPOFF","False",-10,1,0,0,4,0,4,0,1,0,0,4,0,4,0
"4983",25,8,2,"EAST","False",-1,1,0,0,4,0,4,0,1,0,0,4,0,4,0
"4984",25,9,4,"PICKUP","False",-10,1,0,0,4,0,4,0,1,0,0,4,0,4,0
"4985",25,10,1,"NORTH","False",-1,1,0,0,4,0,4,0,0,0,0,4,0,4,0
"4986",25,11,2,"EAST","False",-1,0,0,0,4,0,4,0,0,0,0,4,0,4,0
"4987",25,12,4,"PICKUP","False",-10,0,0,0,4,0,4,0,0,0,0,4,0,4,0
"4988",25,13,0,"SOUTH","False",-1,0,0,0,4,0,4,0,1,0,0,4,0,4,0
"4989",25,14,0,"SOUTH","False",-1,1,0,0,4,0,4,0,2,0,0,4,0,4,0
"4990",25,15,0,"SOUTH","False",-1,2,0,0,4,0,4,0,2,0,0,4,0,4,0
"4991",25,16,5,"DROPOFF","False",-10,2,0,0,4,0,4,0,2,0,0,4,0,4,0
"4992",25,17,1,"NORTH","False",-1,2,0,0,4,0,4,0,1,0,0,4,0,4,0
"4993",25,18,0,"SOUTH","False",-1,1,0,0,4,0,4,0,2,0,0,4,0,4,0
"4994",25,19,5,"DROPOFF","False",-10,2,0,0,4,0,4,0,2,0,0,4,0,4,0
"4995",25,20,5,"DROPOFF","False",-10,2,0,0,4,0,4,0,2,0,0,4,0,4,0
"4996",25,21,0,"SOUTH","False",-1,2,0,0,4,0,4,0,2,0,0,4,0,4,0
"4997",25,22,4,"PICKUP","False",-10,2,0,0,4,0,4,0,2,0,0,4,0,4,0
"4998",25,23,0,"SOUTH","False",-1,2,0,0,4,0,4,0,3,0,0,4,0,4,0
"4999",25,24,0,"SOUTH","False",-1,3,0,0,4,0,4,0,4,0,0,4,0,4,0
"5000",25,25,1,"NORTH","False",-1,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"5001",25,26,1,"NORTH","False",-1,4,0,0,4,0,4,0,3,0,0,4,0,4,0
"5002",25,27,3,"WEST","False",-1,3,0,0,4,0,4,0,3,0,0,4,0,4,0
"5003",25,28,4,"PICKUP","False",-10,3,0,0,4,0,4,0,3,0,0,4,0,4,0
"5004",25,29,0,"SOUTH","False",-1,3,0,0,4,0,4,0,2,0,0,4,0,4,0
"5005",25,30,3,"WEST","False",-1,2,0,0,4,0,4,0,2,0,0,4,0,4,0
"5006",25,31,3,"WEST","False",-1,2,0,0,4,0,4,0,2,0,0,4,0,4,0
"5007",25,32,0,"SOUTH","False",-1,2,0,0,4,0,4,0,3,0,0,4,0,4,0
"5008",25,33,0,"SOUTH","False",-1,3,0,0,4,0,4,0,4,0,0,4,0,4,0
"5009",25,34,1,"NORTH","False",-1,4,0,0,4,0,4,0,3,0,0,4,0,4,0
"5010",25,35,3,"WEST","False",-1,3,0,0,4,0,4,0,3,0,0,4,0,4,0
"5011",25,36,0,"SOUTH","False",-1,3,0,0,4,0,4,0,4,0,0,4,0,4,0
"5012",25,37,0,"SOUTH","False",-1,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"5013",25,38,5,"DROPOFF","False",-10,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"5014",25,39,4,"PICKUP","False",-10,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"5015",25,40,0,"SOUTH","False",-1,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"5016",25,41,0,"SOUTH","False",-1,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"5017",25,42,1,"NORTH","False",-1,4,0,0,4,0,4,0,3,0,0,4,0,4,0
"5018",25,43,1,"NORTH","False",-1,3,0,0,4,0,4,0,2,0,0,4,0,4,0
"5019",25,44,3,"WEST","False",-1,2,0,0,4,0,4,0,2,0,0,4,0,4,0
"5020",25,45,5,"DROPOFF","False",-10,2,0,0,4,0,4,0,2,0,0,4,0,4,0
"5021",25,46,0,"SOUTH","False",-1,2,0,0,4,0,4,0,3,0,0,4,0,4,0
"5022",25,47,1,"NORTH","False",-1,3,0,0,4,0,4,0,2,0,0,4,0,4,0
"5023",25,48,4,"PICKUP","False",-10,2,0,0,4,0,4,0,2,0,0,4,0,4,0
"5024",25,49,2,"EAST","False",-1,2,0,0,4,0,4,0,2,1,0,4,0,4,0
"5025",25,50,1,"NORTH","False",-1,2,1,0,4,0,4,0,1,1,0,4,0,4,0
"5026",25,51,0,"SOUTH","False",-1,1,1,0,4,0,4,0,2,1,0,4,0,4,0
"5027",25,52,2,"EAST","False",-1,2,1,0,4,0,4,0,2,2,0,4,0,4,0
"5028",25,53,0,"SOUTH","False",-1,2,2,0,4,0,4,0,3,2,0,4,0,4,0
"5029",25,54,5,"DROPOFF","False",-10,3,2,0,4,0,4,0,3,2,0,4,0,4,0
"5030",25,55,3,"WEST","False",-1,3,2,0,4,0,4,0,3,1,0,4,0,4,0
"5031",25,56,3,"WEST","False",-1,3,1,0,4,0,4,0,3,1,0,4,0,4,0
"5032",25,57,1,"NORTH","False",-1,3,1,0,4,0,4,0,2,1,0,4,0,4,0
"5033",25,58,5,"DROPOFF","False",-10,2,1,0,4,0,4,0,2,1,0,4,0,4,0
"5034",25,59,5,"DROPOFF","False",-10,2,1,0,4,0,4,0,2,1,0,4,0,4,0
"5035",25,60,4,"PICKUP","False",-10,2,1,0,4,0,4,0,2,1,0,4,0,4,0
"5036",25,61,5,"DROPOFF","False",-10,2,1,0,4,0,4,0,2,1,0,4,0,4,0
"5037",25,62,1,"NORTH","False",-1,2,1,0,4,0,4,0,1,1,0,4,0,4,0
"5038",25,63,2,"EAST","False",-1,1,1,0,4,0,4,0,1,1,0,4,0,4,0
"5039",25,64,4,"PICKUP","False",-10,1,1,0,4,0,4,0,1,1,0,4,0,4,0
"5040",25,65,4,"PICKUP","False",-10,1,1,0,4,0,4,0,1,1,0,4,0,4,0
"5041",25,66,0,"SOUTH","False",-1,1,1,0,4,0,4,0,2,1,0,4,0,4,0
"5042",25,67,4,"PICKUP","False",-10,2,1,0,4,0,4,0,2,1,0,4,0,4,0
"5043",25,68,2,"EAST","False",-1,2,1,0,4,0,4,0,2,2,0,4,0,4,0
"5044",25,69,0,"SOUTH","False",-1,2,2,0,4,0,4,0,3,2,0,4,0,4,0
"5045",25,70,0,"SOUTH","False",-1,3,2,0,4,0,4,0,4,2,0,4,0,4,0
"5046",25,71,2,"EAST","False",-1,4,2,0,4,0,4,0,4,2,0,4,0,4,0
"5047",25,72,5,"DROPOFF","False",-10,4,2,0,4,0,4,0,4,2,0,4,0,4,0
"5048",25,73,1,"NORTH","False",-1,4,2,0,4,0,4,0,3,2,0,4,0,4,0
"5049",25,74,2,"EAST","False",-1,3,2,0,4,0,4,0,3,2,0,4,0,4,0
"5050",25,75,0,"SOUTH","False",-1,3,2,0,4,0,4,0,4,2,0,4,0,4,0
"5051",25,76,5,"DROPOFF","False",-10,4,2,0,4,0,4,0,4,2,0,4,0,4,0
"5052",25,77,0,"SOUTH","False",-1,4,2,0,4,0,4,0,4,2,0,4,0,4,0
"5053",25,78,2,"EAST","False",-1,4,2,0,4,0,4,0,4,2,0,4,0,4,0
"5054",25,79,1,"NORTH","False",-1,4,2,0,4,0,4,0,4,2,0,4,0,4,0
"5055",25,80,4,"PICKUP","False",-10,4,2,0,4,0,4,0,4,2,0,4,0,4,0
"5056",25,81,0,"SOUTH","False",-1,4,2,0,4,0,4,0,4,2,0,4,0,4,0
"5057",25,82,1,"NORTH","False",-1,4,2,0,4,0,4,0,3,2,0,4,0,4,0
"5058",25,83,2,"EAST","False",-1,3,2,0,4,0,4,0,3,2,0,4,0,4,0
"5059",25,84,3,"WEST","False",-1,3,2,0,4,0,4,0,3,1,0,4,0,4,0
"5060",25,85,5,"DROPOFF","False",-10,3,1,0,4,0,4,0,3,1,0,4,0,4,0
"5061",25,86,4,"PICKUP","False",-10,3,1,0,4,0,4,0,3,1,0,4,0,4,0
"5062",25,87,5,"DROPOFF","False",-10,3,1,0,4,0,4,0,3,1,0,4,0,4,0
"5063",25,88,3,"WEST","False",-1,3,1,0,4,0,4,0,3,1,0,4,0,4,0
"5064",25,89,3,"WEST","False",-1,3,1,0,4,0,4,0,3,1,0,4,0,4,0
"5065",25,90,1,"NORTH","False",-1,3,1,0,4,0,4,0,2,1,0,4,0,4,0
"5066",25,91,0,"SOUTH","False",-1,2,1,0,4,0,4,0,3,1,0,4,0,4,0
"5067",25,92,1,"NORTH","False",-1,3,1,0,4,0,4,0,2,1,0,4,0,4,0
"5068",25,93,0,"SOUTH","False",-1,2,1,0,4,0,4,0,3,1,0,4,0,4,0
"5069",25,94,4,"PICKUP","False",-10,3,1,0,4,0,4,0,3,1,0,4,0,4,0
"5070",25,95,3,"WEST","False",-1,3,1,0,4,0,4,0,3,1,0,4,0,4,0
"5071",25,96,3,"WEST","False",-1,3,1,0,4,0,4,0,3,1,0,4,0,4,0
"5072",25,97,2,"EAST","False",-1,3,1,0,4,0,4,0,3,1,0,4,0,4,0
"5073",25,98,1,"NORTH","False",-1,3,1,0,4,0,4,0,2,1,0,4,0,4,0
"5074",25,99,5,"DROPOFF","False",-10,2,1,0,4,0,4,0,2,1,0,4,0,4,0
"5075",25,100,3,"WEST","False",-1,2,1,0,4,0,4,0,2,0,0,4,0,4,0
"5076",25,101,0,"SOUTH","False",-1,2,0,0,4,0,4,0,1,0,0,4,0,4,0
"5077",25,102,1,"NORTH","False",-1,1,0,0,4,0,4,0,0,0,0,4,0,4,0
"5078",25,103,5,"DROPOFF","False",-10,0,0,0,4,0,4,0,0,0,0,4,0,4,0
"5079",25,104,1,"NORTH","False",-1,0,0,0,4,0,4,0,0,0,0,4,0,4,0
"5080",25,105,2,"EAST","False",-1,0,0,0,4,0,4,0,0,1,0,4,0,4,0
"5081",25,106,3,"WEST","False",-1,0,1,0,4,0,4,0,0,0,0,4,0,4,0
"5082",25,107,4,"PICKUP","False",-10,0,0,0,4,0,4,0,0,0,0,4,0,4,0
"5083",25,108,2,"EAST","False",-1,0,0,0,4,0,4,0,0,1,0,4,0,4,0
"5084",25,109,0,"SOUTH","False",-1,0,1,0,4,0,4,0,1,1,0,4,0,4,0
"5085",25,110,5,"DROPOFF","False",-10,1,1,0,4,0,4,0,1,1,0,4,0,4,0
"5086",25,111,3,"WEST","False",-1,1,1,0,4,0,4,0,1,0,0,4,0,4,0
"5087",25,112,1,"NORTH","False",-1,1,0,0,4,0,4,0,0,0,0,4,0,4,0
"5088",25,113,4,"PICKUP","False",-10,0,0,0,4,0,4,0,0,0,0,4,0,4,0
"5089",25,114,2,"EAST","False",-1,0,0,0,4,0,4,0,0,1,0,4,0,4,0
"5090",25,115,3,"WEST","False",-1,0,1,0,4,0,4,0,0,0,0,4,0,4,0
"5091",25,116,5,"DROPOFF","False",-10,0,0,0,4,0,4,0,0,0,0,4,0,4,0
"5092",25,117,5,"DROPOFF","False",-10,0,0,0,4,0,4,0,0,0,0,4,0,4,0
"5093",25,118,1,"NORTH","False",-1,0,0,0,4,0,4,0,1,0,0,4,0,4,0
"5094",25,119,4,"PICKUP","False",-10,1,0,0,4,0,4,0,1,0,0,4,0,4,0
"5095",25,120,5,"DROPOFF","False",-10,1,0,0,4,0,4,0,1,0,0,4,0,4,0
"5096",25,121,2,"EAST","False",-1,1,0,0,4,0,4,0,1,1,0,4,0,4,0
"5097",25,122,1,"NORTH","False",-1,1,1,0,4,0,4,0,0,1,0,4,0,4,0
"5098",25,123,4,"PICKUP","False",-10,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"5099",25,124,4,"PICKUP","False",-10,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"5100",25,125,0,"SOUTH","False",-1,0,1,0,4,0,4,0,1,1,0,4,0,4,0
"5101",25,126,5,"DROPOFF","False",-10,1,1,0,4,0,4,0,1,1,0,4,0,4,0
"5102",25,127,5,"DROPOFF","False",-10,1,1,0,4,0,4,0,1,1,0,4,0,4,0
"5103",25,128,5,"DROPOFF","False",-10,1,1,0,4,0,4,0,1,1,0,4,0,4,0
"5104",25,129,4,"PICKUP","False",-10,1,1,0,4,0,4,0,1,1,0,4,0,4,0
"5105",25,130,3,"WEST","False",-1,1,1,0,4,0,4,0,1,0,0,4,0,4,0
"5106",25,131,2,"EAST","False",-1,1,0,0,4,0,4,0,1,0,0,4,0,4,0
"5107",25,132,2,"EAST","False",-1,1,0,0,4,0,4,0,1,1,0,4,0,4,0
"5108",25,133,2,"EAST","False",-1,1,1,0,4,0,4,0,1,1,0,4,0,4,0
"5109",25,134,3,"WEST","False",-1,1,1,0,4,0,4,0,1,0,0,4,0,4,0
"5110",25,135,1,"NORTH","False",-1,1,0,0,4,0,4,0,0,0,0,4,0,4,0
"5111",25,136,1,"NORTH","False",-1,0,0,0,4,0,4,0,0,0,0,4,0,4,0
"5112",25,137,5,"DROPOFF","False",-10,0,0,0,4,0,4,0,0,0,0,4,0,4,0
"5113",25,138,5,"DROPOFF","False",-10,0,0,0,4,0,4,0,0,0,0,4,0,4,0
"5114",25,139,0,"SOUTH","False",-1,0,0,0,4,0,4,0,1,0,0,4,0,4,0
"5115",25,140,1,"NORTH","False",-1,1,0,0,4,0,4,0,0,0,0,4,0,4,0
"5116",25,141,5,"DROPOFF","False",-10,0,0,0,4,0,4,0,0,0,0,4,0,4,0
"5117",25,142,2,"EAST","False",-1,0,0,0,4,0,4,0,0,1,0,4,0,4,0
"5118",25,143,0,"SOUTH","False",-1,0,1,0,4,0,4,0,1,1,0,4,0,4,0
"5119",25,144,1,"NORTH","False",-1,1,1,0,4,0,4,0,0,1,0,4,0,4,0
"5120",25,145,5,"DROPOFF","False",-10,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"5121",25,146,4,"PICKUP","False",-10,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"5122",25,147,0,"SOUTH","False",-1,0,1,0,4,0,4,0,1,1,0,4,0,4,0
"5123",25,148,4,"PICKUP","False",-10,1,1,0,4,0,4,0,1,1,0,4,0,4,0
"5124",25,149,1,"NORTH","False",-1,1,1,0,4,0,4,0,0,1,0,4,0,4,0
"5125",25,150,0,"SOUTH","False",-1,0,1,0,4,0,4,0,1,1,0,4,0,4,0
"5126",25,151,5,"DROPOFF","False",-10,1,1,0,4,0,4,0,1,1,0,4,0,4,0
"5127",25,152,2,"EAST","False",-1,1,1,0,4,0,4,0,1,1,0,4,0,4,0
"5128",25,153,3,"WEST","False",-1,1,1,0,4,0,4,0,1,0,0,4,0,4,0
"5129",25,154,5,"DROPOFF","False",-10,1,0,0,4,0,4,0,1,0,0,4,0,4,0
"5130",25,155,0,"SOUTH","False",-1,1,0,0,4,0,4,0,2,0,0,4,0,4,0
"5131",25,156,2,"EAST","False",-1,2,0,0,4,0,4,0,2,1,0,4,0,4,0
"5132",25,157,1,"NORTH","False",-1,2,1,0,4,0,4,0,1,1,0,4,0,4,0
"5133",25,158,2,"EAST","False",-1,1,1,0,4,0,4,0,1,1,0,4,0,4,0
"5134",25,159,1,"NORTH","False",-1,1,1,0,4,0,4,0,0,1,0,4,0,4,0
"5135",25,160,3,"WEST","False",-1,0,1,0,4,0,4,0,0,0,0,4,0,4,0
"5136",25,161,2,"EAST","False",-1,0,0,0,4,0,4,0,0,1,0,4,0,4,0
"5137",25,162,2,"EAST","False",-1,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"5138",25,163,4,"PICKUP","False",-10,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"5139",25,164,4,"PICKUP","False",-10,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"5140",25,165,5,"DROPOFF","False",-10,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"5141",25,166,4,"PICKUP","False",-10,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"5142",25,167,1,"NORTH","False",-1,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"5143",25,168,2,"EAST","False",-1,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"5144",25,169,3,"WEST","False",-1,0,1,0,4,0,4,0,0,2,0,4,0,4,0
"5145",25,170,5,"DROPOFF","False",-10,0,2,0,4,0,4,0,0,2,0,4,0,4,0
"5146",25,171,3,"WEST","False",-1,0,2,0,4,0,4,0,0,2,0,4,0,4,0
"5147",25,172,5,"DROPOFF","False",-10,0,2,0,4,0,4,0,0,2,0,4,0,4,0
"5148",25,173,0,"SOUTH","False",-1,0,2,0,4,0,4,0,1,2,0,4,0,4,0
"5149",25,174,0,"SOUTH","False",-1,1,2,0,4,0,4,0,2,2,0,4,0,4,0
"5150",25,175,3,"WEST","False",-1,2,2,0,4,0,4,0,2,1,0,4,0,4,0
"5151",25,176,3,"WEST","False",-1,2,1,0,4,0,4,0,2,0,0,4,0,4,0
"5152",25,177,0,"SOUTH","False",-1,2,0,0,4,0,4,0,3,0,0,4,0,4,0
"5153",25,178,3,"WEST","False",-1,3,0,0,4,0,4,0,3,0,0,4,0,4,0
"5154",25,179,0,"SOUTH","False",-1,3,0,0,4,0,4,0,2,0,0,4,0,4,0
"5155",25,180,3,"WEST","False",-1,2,0,0,4,0,4,0,2,0,0,4,0,4,0
"5156",25,181,2,"EAST","False",-1,2,0,0,4,0,4,0,2,1,0,4,0,4,0
"5157",25,182,2,"EAST","False",-1,2,1,0,4,0,4,0,2,2,0,4,0,4,0
"5158",25,183,3,"WEST","False",-1,2,2,0,4,0,4,0,2,1,0,4,0,4,0
"5159",25,184,1,"NORTH","False",-1,2,1,0,4,0,4,0,1,1,0,4,0,4,0
"5160",25,185,2,"EAST","False",-1,1,1,0,4,0,4,0,1,1,0,4,0,4,0
"5161",25,186,0,"SOUTH","False",-1,1,1,0,4,0,4,0,2,1,0,4,0,4,0
"5162",25,187,1,"NORTH","False",-1,2,1,0,4,0,4,0,1,1,0,4,0,4,0
"5163",25,188,4,"PICKUP","False",-10,1,1,0,4,0,4,0,1,1,0,4,0,4,0
"5164",25,189,2,"EAST","False",-1,1,1,0,4,0,4,0,1,1,0,4,0,4,0
"5165",25,190,0,"SOUTH","False",-1,1,1,0,4,0,4,0,2,1,0,4,0,4,0
"5166",25,191,5,"DROPOFF","False",-10,2,1,0,4,0,4,0,2,1,0,4,0,4,0
"5167",25,192,4,"PICKUP","False",-10,2,1,0,4,0,4,0,2,1,0,4,0,4,0
"5168",25,193,2,"EAST","False",-1,2,1,0,4,0,4,0,2,2,0,4,0,4,0
"5169",25,194,5,"DROPOFF","False",-10,2,2,0,4,0,4,0,2,2,0,4,0,4,0
"5170",25,195,4,"PICKUP","False",-10,2,2,0,4,0,4,0,2,2,0,4,0,4,0
"5171",25,196,5,"DROPOFF","False",-10,2,2,0,4,0,4,0,2,2,0,4,0,4,0
"5172",25,197,5,"DROPOFF","False",-10,2,2,0,4,0,4,0,2,2,0,4,0,4,0
"5173",25,198,0,"SOUTH","False",-1,2,2,0,4,0,4,0,2,2,0,4,0,4,0
"5174",25,199,4,"PICKUP","False",-10,2,2,0,4,0,4,0,2,2,0,4,0,4,0
"5175",26,1,3,"WEST","False",-1,0,1,0,4,0,4,0,0,0,0,4,0,4,0
"5176",26,2,2,"EAST","False",-1,0,0,0,4,0,4,0,0,1,0,4,0,4,0
"5177",26,3,1,"NORTH","False",-1,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"5178",26,4,4,"PICKUP","False",-10,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"5179",26,5,2,"EAST","False",-1,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"5180",26,6,0,"SOUTH","False",-1,0,1,0,4,0,4,0,1,1,0,4,0,4,0
"5181",26,7,2,"EAST","False",-1,1,1,0,4,0,4,0,1,1,0,4,0,4,0
"5182",26,8,5,"DROPOFF","False",-10,1,1,0,4,0,4,0,1,1,0,4,0,4,0
"5183",26,9,0,"SOUTH","False",-1,1,1,0,4,0,4,0,1,1,0,4,0,4,0
"5184",26,10,3,"WEST","False",-1,1,1,0,4,0,4,0,1,0,0,4,0,4,0
"5185",26,11,5,"DROPOFF","False",-10,1,0,0,4,0,4,0,1,0,0,4,0,4,0
"5186",26,12,3,"WEST","False",-1,1,0,0,4,0,4,0,1,0,0,4,0,4,0
"5187",26,13,4,"PICKUP","False",-10,1,0,0,4,0,4,0,1,0,0,4,0,4,0
"5188",26,14,5,"DROPOFF","False",-10,1,0,0,4,0,4,0,1,0,0,4,0,4,0
"5189",26,15,0,"SOUTH","False",-1,1,0,0,4,0,4,0,2,0,0,4,0,4,0
"5190",26,16,5,"DROPOFF","False",-10,2,0,0,4,0,4,0,2,0,0,4,0,4,0
"5191",26,17,2,"EAST","False",-1,2,0,0,4,0,4,0,2,0,0,4,0,4,0
"5192",26,18,5,"DROPOFF","False",-10,2,0,0,4,0,4,0,2,0,0,4,0,4,0
"5193",26,19,5,"DROPOFF","False",-10,2,0,0,4,0,4,0,2,0,0,4,0,4,0
"5194",26,20,3,"WEST","False",-1,2,0,0,4,0,4,0,2,0,0,4,0,4,0
"5195",26,21,3,"WEST","False",-1,2,0,0,4,0,4,0,2,0,0,4,0,4,0
"5196",26,22,3,"WEST","False",-1,2,0,0,4,0,4,0,2,0,0,4,0,4,0
"5197",26,23,4,"PICKUP","False",-10,2,0,0,4,0,4,0,2,0,0,4,0,4,0
"5198",26,24,1,"NORTH","False",-1,2,0,0,4,0,4,0,3,0,0,4,0,4,0
"5199",26,25,0,"SOUTH","False",-1,3,0,0,4,0,4,0,4,0,0,4,0,4,0
"5200",26,26,5,"DROPOFF","False",-10,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"5201",26,27,5,"DROPOFF","False",-10,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"5202",26,28,4,"PICKUP","False",-10,4,0,0,4,0,4,0,4,0,0,4,0,4,0
